Artist,Chord Progression,Genre,Popularity,Song
Brad Paisley,"1,6,4,5",shes everything,67.0,She's Everything
Brad Paisley,"1,6,4,5",american country,67.0,She's Everything
Brad Paisley,"1,6,4,5",country,33.0,Time Well Wasted
Brad Paisley,"1,6,4,5",male vocalists,33.0,Time Well Wasted
Brad Paisley,"1,6,4,5",modern country,33.0,Time Well Wasted
Brad Paisley,"1,6,4,5",relationships,33.0,Time Well Wasted
Brad Paisley,"1,6,4,5",brad paisley taggradio,33.0,Time Well Wasted
Neutral Milk Hotel,"1,6,4,5",indie,66.0,In the Aeroplane Over the Sea
Neutral Milk Hotel,"1,6,4,5",indie rock,66.0,In the Aeroplane Over the Sea
Neutral Milk Hotel,"1,6,4,5",folk,66.0,In the Aeroplane Over the Sea
Neutral Milk Hotel,"1,6,4,5",beautiful,66.0,In the Aeroplane Over the Sea
Neutral Milk Hotel,"1,6,4,5",neutral milk hotel,66.0,In the Aeroplane Over the Sea
Mayday Parade,"1,6,4,5",sad,22.0,Terrible Things
Mayday Parade,"1,6,4,5",slow,22.0,Terrible Things
Mayday Parade,"1,6,4,5",pop punk,22.0,Terrible Things
Mayday Parade,"1,6,4,5",piano,22.0,Terrible Things
Mayday Parade,"1,6,4,5",Heartbreaking,22.0,Terrible Things
Hoagy Carmichael,"1,6,4,5",piano,40.0,Heart And Soul
Hoagy Carmichael,"1,6,4,5",Shady,40.0,Heart And Soul
Hoagy Carmichael,"1,6,4,5",heart and soul,40.0,Heart And Soul
Hoagy Carmichael,"1,6,4,5",grady,40.0,Heart And Soul
Hoagy Carmichael,"1,6,4,5",free range caucasians,40.0,Heart And Soul
Christopher Tin,"1,6,4,5",Soundtrack,54.0,Baba Yetu
Christopher Tin,"1,6,4,5",swahili,54.0,Baba Yetu
Christopher Tin,"1,6,4,5",orchestral,54.0,Baba Yetu
Christopher Tin,"1,6,4,5",world,54.0,Baba Yetu
Christopher Tin,"1,6,4,5",video game music,54.0,Baba Yetu
The Who,"1,6,4,5",classic rock,35.0,I Can't Explain
The Who,"1,6,4,5",rock,35.0,I Can't Explain
The Who,"1,6,4,5",60s,35.0,I Can't Explain
The Who,"1,6,4,5",british,35.0,I Can't Explain
The Who,"1,6,4,5",mod,35.0,I Can't Explain
Barenaked Ladies,"1,6,4,5",Canadian,59.0,If I Had A Million Dollars
Barenaked Ladies,"1,6,4,5",rock,59.0,If I Had A Million Dollars
Barenaked Ladies,"1,6,4,5",alternative,59.0,If I Had A Million Dollars
Barenaked Ladies,"1,6,4,5",90s,59.0,If I Had A Million Dollars
Barenaked Ladies,"1,6,4,5",quirky,59.0,If I Had A Million Dollars
Sean Kingston,"1,6,4,5",rnb,79.0,Beautiful Girls
Sean Kingston,"1,6,4,5",reggae,79.0,Beautiful Girls
Sean Kingston,"1,6,4,5",Sean Kingston,79.0,Beautiful Girls
Sean Kingston,"1,6,4,5",pop,79.0,Beautiful Girls
Sean Kingston,"1,6,4,5",Hip-Hop,79.0,Beautiful Girls
AM Taxi,"1,6,4,5",punk rock,34.0,Charissa
AM Taxi,"1,6,4,5",songs from my 2010,34.0,Charissa
Barry Manilow,"1,6,4,5",pop,70.0,Mandy
Barry Manilow,"1,6,4,5",easy listening,70.0,Mandy
Barry Manilow,"1,6,4,5",oldies,70.0,Mandy
Barry Manilow,"1,6,4,5",80s,70.0,Mandy
Barry Manilow,"1,6,4,5",70s,70.0,Mandy
Tame Impala,"1,6,4,5",indie,76.0,Let It Happen
Tame Impala,"1,6,4,5",psychedelic,76.0,Let It Happen
Tame Impala,"1,6,4,5",Psychedelic Rock,76.0,Let It Happen
Tame Impala,"1,6,4,5",2015,76.0,Let It Happen
Tame Impala,"1,6,4,5",electronic,76.0,Let It Happen
Alanis Morissette,"1,6,4,5",rock,9.0,Head Over Feet
Alanis Morissette,"1,6,4,5",female vocalists,9.0,Head Over Feet
Alanis Morissette,"1,6,4,5",90s,9.0,Head Over Feet
Alanis Morissette,"1,6,4,5",alternative,9.0,Head Over Feet
Alanis Morissette,"1,6,4,5",pop,9.0,Head Over Feet
Taylor Swift,"1,6,4,5",pop,69.0,Blank Space
Taylor Swift,"1,6,4,5",love at first listen,69.0,Blank Space
Taylor Swift,"1,6,4,5",female vocalists,69.0,Blank Space
Taylor Swift,"1,6,4,5",2014,69.0,Blank Space
Taylor Swift,"1,6,4,5",best of 2014,69.0,Blank Space
Paramore,"1,6,4,5",rock,61.0,Playing God
Paramore,"1,6,4,5",Paramore,61.0,Playing God
Paramore,"1,6,4,5",pop punk,61.0,Playing God
Paramore,"1,6,4,5",alternative,61.0,Playing God
Paramore,"1,6,4,5",female vocalists,61.0,Playing God
Taylor Swift,"1,6,4,5",country,52.0,The Best Day
Taylor Swift,"1,6,4,5",taylor swift,52.0,The Best Day
Taylor Swift,"1,6,4,5",female vocalists,52.0,The Best Day
Taylor Swift,"1,6,4,5",country pop,52.0,The Best Day
Taylor Swift,"1,6,4,5",pop,52.0,The Best Day
Green Day,"1,6,4,5",punk,47.0,Shoplifter
Green Day,"1,6,4,5",green day,47.0,Shoplifter
Green Day,"1,6,4,5",rock,47.0,Shoplifter
Green Day,"1,6,4,5",alternative,47.0,Shoplifter
Green Day,"1,6,4,5",favorite songs,47.0,Shoplifter
Neil Sedaka,"1,6,4,5",oldies,51.0,Calendar Girl
Neil Sedaka,"1,6,4,5",60s,51.0,Calendar Girl
Neil Sedaka,"1,6,4,5",Neil Sedaka,51.0,Calendar Girl
Neil Sedaka,"1,6,4,5",pop,51.0,Calendar Girl
Neil Sedaka,"1,6,4,5",rock,51.0,Calendar Girl
Crowded House,"1,6,4,5",80s,74.0,Don't Dream It's Over
Crowded House,"1,6,4,5",pop,74.0,Don't Dream It's Over
Crowded House,"1,6,4,5",rock,74.0,Don't Dream It's Over
Crowded House,"1,6,4,5",classic rock,74.0,Don't Dream It's Over
Crowded House,"1,6,4,5",crowded house,74.0,Don't Dream It's Over
The Beach Boys,"1,6,4,5",60s,37.0,Surfer Girl
The Beach Boys,"1,6,4,5",Surf,37.0,Surfer Girl
The Beach Boys,"1,6,4,5",oldies,37.0,Surfer Girl
The Beach Boys,"1,6,4,5",classic rock,37.0,Surfer Girl
The Beach Boys,"1,6,4,5",Beach Boys,37.0,Surfer Girl
Debbie Gibson,"1,6,4,5",80s,38.0,Out Of The Blue
Debbie Gibson,"1,6,4,5",pop,38.0,Out Of The Blue
Debbie Gibson,"1,6,4,5",female vocalists,38.0,Out Of The Blue
Debbie Gibson,"1,6,4,5",dance,38.0,Out Of The Blue
Debbie Gibson,"1,6,4,5",dance-pop,38.0,Out Of The Blue
Kelly Clarkson,"1,6,4,5",pop,64.0,My Life Would Suck Without You
Kelly Clarkson,"1,6,4,5",Kelly Clarkson,64.0,My Life Would Suck Without You
Kelly Clarkson,"1,6,4,5",female vocalists,64.0,My Life Would Suck Without You
Kelly Clarkson,"1,6,4,5",pop rock,64.0,My Life Would Suck Without You
Kelly Clarkson,"1,6,4,5",rock,64.0,My Life Would Suck Without You
Demi Lovato,"1,6,4,5",revival,66.0,Body Say
Demi Lovato,"1,6,4,5",pop,66.0,Body Say
Demi Lovato,"1,6,4,5",sexy,66.0,Body Say
Demi Lovato,"1,6,4,5",rnb,66.0,Body Say
Demi Lovato,"1,6,4,5",Demi Lovato,66.0,Body Say
